home_team,away_team,match_date,league,avg_goal_diff_h2h,h2h_home_winrate,home_form_winrate,away_form_winrate,home_avg_goals_scored,home_avg_goals_conceded,away_avg_goals_scored,away_avg_goals_conceded,h2h_draw_rate,h2h_total_goals,home_draw_rate,away_draw_rate,combined_draw_rate,form_differential,goals_differential,expected_total_goals,home_total_goals_avg,away_total_goals_avg,league_avg_goals,league_draw_rate,league_home_adv,home_momentum,away_momentum,momentum_differential,is_low_scoring,is_defensive_match,home_true_prob,draw_true_prob,away_true_prob,market_draw_confidence,market_favorite_confidence,market_competitiveness,odds_spread,result
Stuttgart,Bayern Munich,2023-03-04 00:00:00+00:00,BL1,-1.6666666666666667,0.0,0.4,0.5,1.4,1.2,2.4,1.2,0.6666666666666666,4.333333333333333,0.25,0.35,0.3,0.09999999999999998,1.0,3.8,2.6,3.6,3.24,0.15,0.2700000000000001,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,A
Ath Madrid,Sevilla,2023-03-04 00:00:00+00:00,PD,0.3333333333333333,0.3333333333333333,0.5,0.2,1.6,0.8,1.1,1.6,0.3333333333333333,2.3333333333333335,0.3,0.3,0.3,0.3,0.5,2.7,2.4,2.7,2.24,0.22,0.18,0.7777777777777778,0.1111111111111111,0.6666666666666667,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Sampdoria,Salernitana,2023-03-05 00:00:00+00:00,SA,-1.0,0.3333333333333333,0.0,0.2,0.3,1.6,1.1,2.6,0.0,3.0,0.15,0.2,0.175,0.2,0.8,1.4000000000000001,1.9,3.7,2.52,0.27,0.010000000000000009,0.1111111111111111,0.3333333333333333,0.2222222222222222,1.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,D
Vallecano,Ath Bilbao,2023-03-05 00:00:00+00:00,PD,-0.3333333333333333,0.3333333333333333,0.5,0.2,1.6,1.0,1.1,1.6,0.0,3.0,0.3,0.2,0.25,0.3,0.5,2.7,2.6,2.7,2.31,0.22,0.18,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Roma,Juventus,2023-03-05 00:00:00+00:00,SA,-0.6666666666666666,0.0,0.6,0.6,1.2,0.5,1.1,0.9,0.3333333333333333,3.3333333333333335,0.2,0.15,0.175,0.0,0.09999999999999987,2.3,1.7,2.0,2.52,0.27,0.010000000000000009,1.0,0.6666666666666666,0.33333333333333337,0.0,1.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,H
Leverkusen,Hertha,2023-03-05 00:00:00+00:00,BL1,0.3333333333333333,0.3333333333333333,0.4,0.1,2.0,1.4,0.9,2.1,0.6666666666666666,3.0,0.2,0.2,0.2,0.30000000000000004,1.1,2.9,3.4,3.0,3.12,0.17,0.23000000000000004,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Wolfsburg,Ein Frankfurt,2023-03-05 00:00:00+00:00,BL1,1.0,0.6666666666666666,0.4,0.4,2.3,1.7,1.6,1.7,0.3333333333333333,1.6666666666666667,0.25,0.2,0.225,0.0,0.6999999999999997,3.9,4.0,3.3,3.12,0.17,0.23000000000000004,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,0.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,D
Inter,Lecce,2023-03-05 00:00:00+00:00,SA,0.0,0.5,0.8,0.4,1.9,0.5,1.0,1.0,0.25,2.5,0.1,0.35,0.22499999999999998,0.4,0.8999999999999999,2.9,2.4,2.0,2.52,0.27,0.010000000000000009,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Valladolid,Espanol,2023-03-05 00:00:00+00:00,PD,0.0,0.5,0.5,0.3,0.9,0.6,1.1,1.2,0.25,2.5,0.1,0.4,0.25,0.2,0.20000000000000007,2.0,1.5,2.3,2.31,0.22,0.18,0.4444444444444444,0.6666666666666666,0.2222222222222222,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Barcelona,Valencia,2023-03-05 00:00:00+00:00,PD,2.0,1.0,0.9,0.1,2.4,0.1,0.8,1.4,0.0,3.3333333333333335,0.05,0.25,0.15,0.8,1.5999999999999999,3.2,2.5,2.2,2.31,0.22,0.18,1.0,0.0,1.0,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Betis,Real Madrid,2023-03-05 00:00:00+00:00,PD,-0.6666666666666666,0.0,0.5,0.7,1.5,1.2,1.8,0.8,0.3333333333333333,1.3333333333333333,0.2,0.2,0.2,0.19999999999999996,0.30000000000000004,3.3,2.7,2.6,2.31,0.22,0.18,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,D
Liverpool,Man United,2023-03-05 00:00:00+00:00,PL,2.6666666666666665,0.6666666666666666,0.7,0.5,1.7,0.8,1.6,1.6,0.0,4.0,0.2,0.2,0.2,0.19999999999999996,0.09999999999999987,3.3,2.5,3.2,2.4,0.24,0.16000000000000003,0.7777777777777778,0.4444444444444444,0.33333333333333337,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Spezia,Verona,2023-03-05 00:00:00+00:00,SA,-1.3333333333333333,0.3333333333333333,0.1,0.0,1.0,1.7,0.5,1.5,0.0,3.3333333333333335,0.35,0.15,0.25,0.1,0.5,1.5,2.7,2.0,2.52,0.27,0.010000000000000009,0.0,0.1111111111111111,0.1111111111111111,1.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Nott'm Forest,Everton,2023-03-05 00:00:00+00:00,PL,0.0,0.5,0.4,0.1,1.4,1.1,0.4,1.7,0.25,2.5,0.3,0.15,0.22499999999999998,0.30000000000000004,0.9999999999999999,1.7999999999999998,2.5,2.1,2.4,0.24,0.16000000000000003,0.7777777777777778,0.0,0.7777777777777778,1.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Osasuna,Celta,2023-03-06 00:00:00+00:00,PD,-0.3333333333333333,0.3333333333333333,0.5,0.2,1.0,1.0,0.9,2.0,0.3333333333333333,1.6666666666666667,0.3,0.25,0.275,0.3,0.09999999999999998,1.9,2.0,2.9,2.25,0.24,0.18,0.3333333333333333,0.4444444444444444,0.1111111111111111,1.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Brentford,Fulham,2023-03-06 00:00:00+00:00,PL,0.0,0.5,0.5,0.5,1.9,1.0,1.4,1.2,0.25,2.5,0.5,0.2,0.35,0.0,0.5,3.3,2.9,2.6,2.44,0.24,0.18,0.7777777777777778,0.4444444444444444,0.33333333333333337,0.0,0.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,H
Sassuolo,Cremonese,2023-03-06 00:00:00+00:00,SA,0.0,0.5,0.3,0.0,1.2,1.3,1.0,1.9,0.25,2.5,0.2,0.45,0.325,0.3,0.19999999999999996,2.2,2.5,2.9,2.43,0.29,0.010000000000000009,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Torino,Bologna,2023-03-06 00:00:00+00:00,SA,0.0,0.3333333333333333,0.4,0.4,1.0,0.8,1.3,2.1,0.3333333333333333,2.0,0.3,0.15,0.22499999999999998,0.0,0.30000000000000004,2.3,1.8,3.4,2.43,0.29,0.010000000000000009,0.4444444444444444,1.0,0.5555555555555556,0.0,0.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,H
FC Koln,Bochum,2023-03-10 00:00:00+00:00,BL1,0.3333333333333333,0.3333333333333333,0.4,0.1,1.8,1.1,0.5,3.1,0.6666666666666666,3.0,0.35,0.05,0.19999999999999998,0.30000000000000004,1.3,2.3,2.9,3.6,3.16,0.17,0.23000000000000004,0.4444444444444444,0.0,0.4444444444444444,1.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,A
Cadiz,Getafe,2023-03-10 00:00:00+00:00,PD,-1.3333333333333333,0.0,0.4,0.2,1.2,1.0,0.8,1.3,0.6666666666666666,2.0,0.4,0.3,0.35,0.2,0.3999999999999999,2.0,2.2,2.1,2.25,0.24,0.18,1.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Spezia,Inter,2023-03-10 00:00:00+00:00,SA,-2.3333333333333335,0.0,0.1,0.4,0.8,1.5,1.6,1.8,0.0,3.0,0.35,0.1,0.22499999999999998,0.30000000000000004,0.8,2.4000000000000004,2.3,3.4,2.42,0.28,0.03999999999999998,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,H
Hertha,Mainz,2023-03-11 00:00:00+00:00,BL1,-1.6666666666666667,0.0,0.4,0.4,1.7,1.7,1.4,1.9,0.3333333333333333,3.0,0.2,0.2,0.2,0.0,0.30000000000000004,3.0999999999999996,3.4,3.3,3.16,0.17,0.23000000000000004,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.0,0.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,D
Celta,Vallecano,2023-03-11 00:00:00+00:00,PD,0.6666666666666666,0.3333333333333333,0.4,0.3,1.3,0.8,1.1,1.3,0.6666666666666666,0.6666666666666666,0.3,0.35,0.32499999999999996,0.10000000000000003,0.19999999999999996,2.4000000000000004,2.1,2.4,2.29,0.24,0.18,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
RB Leipzig,M'gladbach,2023-03-11 00:00:00+00:00,BL1,-0.6666666666666666,0.3333333333333333,0.8,0.1,2.3,0.8,1.1,2.2,0.0,4.0,0.2,0.25,0.225,0.7000000000000001,1.1999999999999997,3.4,3.1,3.3,3.16,0.17,0.23000000000000004,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Crystal Palace,Man City,2023-03-11 00:00:00+00:00,PL,0.0,0.3333333333333333,0.3,0.6,0.8,1.3,1.7,0.8,0.3333333333333333,2.6666666666666665,0.35,0.1,0.22499999999999998,0.3,0.8999999999999999,2.5,2.1,2.5,2.45,0.24,0.19999999999999996,0.3333333333333333,0.7777777777777778,0.4444444444444445,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,A
Tottenham,Nott'm Forest,2023-03-11 00:00:00+00:00,PL,0.0,0.5,0.6,0.1,1.9,1.3,0.2,2.6,0.25,2.5,0.05,0.35,0.19999999999999998,0.5,1.7,2.1,3.2,2.8,2.45,0.24,0.19999999999999996,1.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Bologna,Lazio,2023-03-11 00:00:00+00:00,SA,-0.3333333333333333,0.3333333333333333,0.5,0.7,1.3,0.7,1.8,0.6,0.0,3.0,0.1,0.2,0.15000000000000002,0.19999999999999996,0.5,3.1,2.0,2.4,2.43,0.27,0.04999999999999999,0.6666666666666666,0.7777777777777778,0.11111111111111116,0.0,1.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,D
Napoli,Atalanta,2023-03-11 00:00:00+00:00,SA,0.6666666666666666,0.6666666666666666,0.9,0.4,2.6,0.8,1.5,1.3,0.0,4.0,0.0,0.25,0.125,0.5,1.1,4.1,3.4,2.8,2.43,0.27,0.04999999999999999,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Bayern Munich,Augsburg,2023-03-11 00:00:00+00:00,BL1,-0.3333333333333333,0.3333333333333333,0.6,0.2,3.2,0.8,1.4,2.2,0.0,1.6666666666666667,0.35,0.15,0.25,0.39999999999999997,1.8000000000000003,4.6,4.0,3.6,3.16,0.17,0.23000000000000004,0.7777777777777778,0.0,0.7777777777777778,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Schalke 04,Dortmund,2023-03-11 00:00:00+00:00,BL1,0.0,0.5,0.3,0.5,0.9,1.8,1.3,1.6,0.25,2.5,0.25,0.05,0.15,0.2,0.4,2.2,2.7,2.9,3.16,0.17,0.23000000000000004,0.5555555555555556,1.0,0.4444444444444444,1.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,D
Leicester,Chelsea,2023-03-11 00:00:00+00:00,PL,-1.3333333333333333,0.0,0.3,0.2,1.2,1.0,0.8,1.2,0.3333333333333333,2.6666666666666665,0.1,0.3,0.2,0.09999999999999998,0.3999999999999999,2.0,2.2,2.0,2.45,0.24,0.19999999999999996,0.4444444444444444,0.2222222222222222,0.2222222222222222,1.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,A
Valencia,Osasuna,2023-03-11 00:00:00+00:00,PD,1.0,0.6666666666666666,0.4,0.2,1.8,1.1,0.9,1.1,0.0,3.6666666666666665,0.25,0.35,0.3,0.2,0.9,2.7,2.9,2.0,2.29,0.24,0.18,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.0,1.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Ein Frankfurt,Stuttgart,2023-03-11 00:00:00+00:00,BL1,1.0,0.6666666666666666,0.7,0.0,2.5,0.7,1.0,2.3,0.3333333333333333,3.6666666666666665,0.2,0.25,0.225,0.7,1.5,3.5,3.2,3.3,3.16,0.17,0.23000000000000004,1.0,0.0,1.0,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Elche,Valladolid,2023-03-11 00:00:00+00:00,PD,0.0,0.5,0.1,0.2,0.9,1.8,0.6,1.9,0.25,2.5,0.25,0.1,0.175,0.1,0.30000000000000004,1.5,2.7,2.5,2.29,0.24,0.18,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,D
Real Madrid,Espanol,2023-03-11 00:00:00+00:00,PD,1.6666666666666667,0.6666666666666666,0.6,0.2,2.1,0.7,1.1,1.4,0.0,3.6666666666666665,0.25,0.4,0.325,0.39999999999999997,1.0,3.2,2.8,2.5,2.29,0.24,0.18,0.7777777777777778,0.3333333333333333,0.4444444444444445,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Empoli,Udinese,2023-03-11 00:00:00+00:00,SA,-0.3333333333333333,0.3333333333333333,0.4,0.2,1.1,1.3,0.7,1.0,0.3333333333333333,3.6666666666666665,0.3,0.5,0.4,0.2,0.40000000000000013,1.8,2.4,1.7,2.43,0.27,0.04999999999999999,0.2222222222222222,0.1111111111111111,0.1111111111111111,1.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,A
Everton,Brentford,2023-03-11 00:00:00+00:00,PL,-0.6666666666666666,0.0,0.4,0.2,1.0,1.4,1.1,1.7,0.3333333333333333,2.6666666666666665,0.15,0.45,0.3,0.2,0.10000000000000009,2.1,2.4,2.8,2.45,0.24,0.19999999999999996,0.6666666666666666,0.5555555555555556,0.11111111111111105,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Leeds,Brighton,2023-03-11 00:00:00+00:00,PL,-0.3333333333333333,0.0,0.2,0.4,1.1,1.5,2.0,1.7,0.6666666666666666,1.0,0.25,0.2,0.225,0.2,0.8999999999999999,3.1,2.6,3.7,2.45,0.24,0.19999999999999996,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,D
Bournemouth,Liverpool,2023-03-11 00:00:00+00:00,PL,0.0,0.5,0.2,0.3,1.0,1.3,1.0,1.5,0.25,2.5,0.25,0.2,0.225,0.09999999999999998,0.0,2.0,2.3,2.5,2.45,0.24,0.19999999999999996,0.2222222222222222,0.4444444444444444,0.2222222222222222,1.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,H
Lecce,Torino,2023-03-12 00:00:00+00:00,SA,0.0,0.5,0.2,0.2,1.1,1.2,1.1,1.6,0.25,2.5,0.35,0.3,0.32499999999999996,0.0,0.0,2.2,2.3,2.7,2.39,0.28,0.06,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,A
Mallorca,Sociedad,2023-03-12 00:00:00+00:00,PD,-1.3333333333333333,0.0,0.6,0.6,1.0,0.6,1.7,1.1,0.0,1.3333333333333333,0.1,0.2,0.15000000000000002,0.0,0.7,2.7,1.6,2.8,2.29,0.22,0.2,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.0,1.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,D
Cremonese,Fiorentina,2023-03-12 00:00:00+00:00,SA,0.0,0.5,0.1,0.3,0.6,1.8,1.1,1.1,0.25,2.5,0.4,0.2,0.30000000000000004,0.19999999999999998,0.5000000000000001,1.7000000000000002,2.4,2.2,2.39,0.28,0.06,0.3333333333333333,0.4444444444444444,0.1111111111111111,1.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,A
Sevilla,Almeria,2023-03-12 00:00:00+00:00,PD,0.0,0.5,0.4,0.0,1.3,1.1,0.7,2.4,0.25,2.5,0.3,0.15,0.22499999999999998,0.4,0.6000000000000001,2.0,2.4,3.1,2.29,0.22,0.2,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Villarreal,Betis,2023-03-12 00:00:00+00:00,PD,1.0,0.6666666666666666,0.6,0.5,1.2,0.9,1.1,1.0,0.0,1.6666666666666667,0.15,0.25,0.2,0.09999999999999998,0.09999999999999987,2.3,2.1,2.1,2.29,0.22,0.2,0.3333333333333333,1.0,0.6666666666666667,0.0,1.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Ath Bilbao,Barcelona,2023-03-12 00:00:00+00:00,PD,-2.6666666666666665,0.0,0.5,0.8,1.7,1.0,1.4,0.6,0.3333333333333333,3.3333333333333335,0.25,0.05,0.15,0.30000000000000004,0.30000000000000004,3.0999999999999996,2.7,2.0,2.29,0.22,0.2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,A
Wolfsburg,Union Berlin,2023-03-12 00:00:00+00:00,BL1,-1.0,0.3333333333333333,0.4,0.5,2.3,1.7,1.0,1.8,0.0,1.6666666666666667,0.25,0.2,0.225,0.09999999999999998,1.2999999999999998,3.3,4.0,2.8,3.16,0.2,0.26,0.1111111111111111,0.6666666666666666,0.5555555555555556,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,D
Werder Bremen,Leverkusen,2023-03-12 00:00:00+00:00,BL1,0.0,0.5,0.5,0.4,1.5,1.2,1.5,1.9,0.25,2.5,0.05,0.2,0.125,0.09999999999999998,0.0,3.0,2.7,3.4,3.16,0.2,0.26,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,A
Newcastle,Wolves,2023-03-12 00:00:00+00:00,PL,0.0,0.3333333333333333,0.5,0.2,1.4,0.5,0.8,1.7,0.3333333333333333,2.0,0.4,0.15,0.275,0.3,0.5999999999999999,2.2,1.9,2.5,2.4,0.25,0.18999999999999995,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Roma,Sassuolo,2023-03-12 00:00:00+00:00,SA,0.3333333333333333,0.3333333333333333,0.6,0.3,1.0,0.5,1.2,1.7,0.6666666666666666,3.0,0.2,0.15,0.175,0.3,0.19999999999999996,2.2,1.5,2.9,2.39,0.28,0.06,1.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,A
Verona,Monza,2023-03-12 00:00:00+00:00,SA,0.0,0.5,0.3,0.4,1.0,1.4,1.2,1.3,0.25,2.5,0.2,0.25,0.225,0.10000000000000003,0.19999999999999996,2.2,2.4,2.5,2.39,0.28,0.06,0.4444444444444444,0.6666666666666666,0.2222222222222222,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,D
West Ham,Aston Villa,2023-03-12 00:00:00+00:00,PL,1.6666666666666667,1.0,0.5,0.4,1.6,0.9,1.0,1.4,0.0,3.0,0.2,0.2,0.2,0.09999999999999998,0.6000000000000001,2.6,2.5,2.4,2.4,0.25,0.18999999999999995,0.7777777777777778,0.6666666666666666,0.11111111111111116,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Freiburg,Hoffenheim,2023-03-12 00:00:00+00:00,BL1,0.0,0.3333333333333333,0.7,0.2,1.8,0.6,1.3,1.7,0.3333333333333333,3.3333333333333335,0.3,0.2,0.25,0.49999999999999994,0.5,3.1,2.4,3.0,3.16,0.2,0.26,0.7777777777777778,0.0,0.7777777777777778,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Man United,Southampton,2023-03-12 00:00:00+00:00,PL,0.3333333333333333,0.3333333333333333,0.8,0.3,2.1,0.5,0.6,1.6,0.6666666666666666,1.6666666666666667,0.2,0.1,0.15000000000000002,0.5,1.5,2.7,2.6,2.2,2.4,0.25,0.18999999999999995,0.7777777777777778,0.3333333333333333,0.4444444444444445,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Fulham,Arsenal,2023-03-12 00:00:00+00:00,PL,0.0,0.5,0.4,0.8,1.4,1.2,1.9,0.6,0.25,2.5,0.2,0.15,0.175,0.4,0.5,3.3,2.6,2.5,2.4,0.25,0.18999999999999995,0.4444444444444444,0.6666666666666666,0.2222222222222222,0.0,0.0,0.3,0.24999999999999994,0.45,0.24999999999999994,0.45,0.85,1.0,A
Juventus,Sampdoria,2023-03-12 00:00:00+00:00,SA,1.0,0.6666666666666666,0.7,0.2,2.3,0.9,0.7,1.5,0.3333333333333333,3.0,0.1,0.2,0.15000000000000002,0.49999999999999994,1.5999999999999999,3.0,3.2,2.2,2.39,0.28,0.06,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Milan,Salernitana,2023-03-13 00:00:00+00:00,SA,1.0,0.6666666666666666,0.7,0.2,2.1,1.4,1.0,2.5,0.3333333333333333,3.0,0.15,0.2,0.175,0.49999999999999994,1.1,3.1,3.5,3.5,2.46,0.26,0.040000000000000036,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Girona,Ath Madrid,2023-03-13 00:00:00+00:00,PD,0.0,0.5,0.5,0.5,2.0,1.5,1.2,0.8,0.25,2.5,0.25,0.25,0.25,0.0,0.8,3.2,3.5,2.0,2.28,0.23,0.19,0.6666666666666666,0.7777777777777778,0.11111111111111116,0.0,0.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,A
Brighton,Crystal Palace,2023-03-15 00:00:00+00:00,PL,0.0,0.0,0.5,0.2,2.0,1.1,0.6,1.0,1.0,2.0,0.25,0.3,0.275,0.3,1.4,2.6,3.1,1.6,2.41,0.26,0.21999999999999997,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.0,1.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Southampton,Brentford,2023-03-15 00:00:00+00:00,PL,-1.0,0.3333333333333333,0.2,0.2,0.9,1.6,0.9,1.5,0.0,3.6666666666666665,0.15,0.4,0.275,0.0,0.0,1.8,2.5,2.4,2.41,0.26,0.21999999999999997,0.3333333333333333,0.2222222222222222,0.1111111111111111,1.0,0.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,A
Nott'm Forest,Newcastle,2023-03-17 00:00:00+00:00,PL,0.0,0.5,0.4,0.4,1.4,1.0,1.5,0.8,0.25,2.5,0.35,0.4,0.375,0.0,0.10000000000000009,2.9,2.4,2.3,2.38,0.25,0.22999999999999998,0.5555555555555556,0.2222222222222222,0.33333333333333337,0.0,1.0,0.3,0.39999999999999997,0.3,0.39999999999999997,0.3,1.0,1.0,A
Atalanta,Empoli,2023-03-17 00:00:00+00:00,SA,1.3333333333333333,0.6666666666666666,0.4,0.2,1.8,1.3,0.8,1.5,0.0,2.6666666666666665,0.2,0.3,0.25,0.2,1.0,2.6,3.1,2.3,2.47,0.27,0.030000000000000027,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
Sassuolo,Spezia,2023-03-17 00:00:00+00:00,SA,1.0,0.3333333333333333,0.4,0.2,1.5,1.5,0.8,1.7,0.6666666666666666,4.333333333333333,0.15,0.35,0.25,0.2,0.7,2.3,3.0,2.5,2.47,0.27,0.030000000000000027,0.6666666666666666,0.2222222222222222,0.4444444444444444,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
M'gladbach,Werder Bremen,2023-03-17 00:00:00+00:00,BL1,0.0,0.5,0.5,0.4,2.1,1.4,1.3,2.3,0.25,2.5,0.2,0.05,0.125,0.09999999999999998,0.8,3.4000000000000004,3.5,3.6,3.15,0.21,0.25,0.5555555555555556,0.3333333333333333,0.22222222222222227,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,D
Valladolid,Ath Bilbao,2023-03-17 00:00:00+00:00,PD,0.0,0.5,0.5,0.1,1.0,0.7,0.7,1.5,0.25,2.5,0.15,0.25,0.2,0.4,0.30000000000000004,1.7,1.7,2.2,2.27,0.23,0.16999999999999998,0.7777777777777778,0.4444444444444444,0.33333333333333337,1.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,A
Bochum,RB Leipzig,2023-03-18 00:00:00+00:00,BL1,-2.6666666666666665,0.0,0.5,0.4,1.6,1.9,1.9,1.6,0.0,2.6666666666666665,0.05,0.2,0.125,0.09999999999999998,0.2999999999999998,3.5,3.5,3.5,3.17,0.22,0.24,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.0,0.0,0.45,0.25000000000000006,0.3,0.25000000000000006,0.45,0.85,1.0,H
