window,match_date,home_team,away_team,league,predicted,actual,correct,confidence,decimal_odds,profit
3,2024-04-06 00:00:00+00:00,Union Berlin,Leverkusen,BL1,away_win,away_win,True,0.591,1.55,0.55
3,2024-04-06 00:00:00+00:00,Mainz,Darmstadt,BL1,home_win,home_win,True,0.571,1.4,0.4
3,2024-04-06 00:00:00+00:00,Heidenheim,Bayern Munich,BL1,away_win,home_win,False,0.665,1.36,-1.0
3,2024-04-07 00:00:00+00:00,Frosinone,Bologna,SA,away_win,draw,False,0.584,1.91,-1.0
3,2024-04-07 00:00:00+00:00,Cagliari,Atalanta,SA,away_win,home_win,False,0.557,1.73,-1.0
3,2024-04-07 00:00:00+00:00,Sheffield Utd,Chelsea,PL,away_win,draw,False,0.641,1.4,-1.0
3,2024-04-07 00:00:00+00:00,Tottenham,Nott'm Forest,PL,home_win,home_win,True,0.626,1.4,0.4
3,2024-04-08 00:00:00+00:00,Udinese,Inter,SA,away_win,away_win,True,0.69,1.5,0.5
3,2024-04-12 00:00:00+00:00,Lazio,Salernitana,SA,home_win,home_win,True,0.618,1.33,0.33
3,2024-04-13 00:00:00+00:00,Man City,Luton,PL,home_win,home_win,True,0.772,1.1,0.1
3,2024-04-13 00:00:00+00:00,Leipzig,Wolfsburg,BL1,home_win,home_win,True,0.703,1.36,0.36
3,2024-04-13 00:00:00+00:00,Bayern Munich,FC Koln,BL1,home_win,home_win,True,0.59,1.22,0.22
3,2024-04-13 00:00:00+00:00,Cadiz,Barcelona,PD,away_win,away_win,True,0.558,1.83,0.83
3,2024-04-13 00:00:00+00:00,Mallorca,Real Madrid,PD,away_win,away_win,True,0.572,1.75,0.75
3,2024-04-14 00:00:00+00:00,Leverkusen,Werder Bremen,BL1,home_win,home_win,True,0.655,1.2,0.2
3,2024-04-14 00:00:00+00:00,Napoli,Frosinone,SA,home_win,draw,False,0.611,1.33,-1.0
3,2024-04-14 00:00:00+00:00,Sociedad,Almeria,PD,home_win,draw,False,0.6,1.33,-1.0
3,2024-04-14 00:00:00+00:00,Inter,Cagliari,SA,home_win,draw,False,0.705,1.18,-1.0
3,2024-04-14 00:00:00+00:00,Sassuolo,Milan,SA,away_win,draw,False,0.566,1.75,-1.0
3,2024-04-14 00:00:00+00:00,Liverpool,Crystal Palace,PL,home_win,away_win,False,0.604,1.22,-1.0
3,2024-04-15 00:00:00+00:00,Atalanta,Verona,SA,home_win,draw,False,0.73,1.45,-1.0
3,2024-04-19 00:00:00+00:00,Ath Bilbao,Granada,PD,home_win,draw,False,0.615,1.25,-1.0
3,2024-04-20 00:00:00+00:00,Heidenheim,Leipzig,BL1,away_win,away_win,True,0.619,1.45,0.45
3,2024-04-20 00:00:00+00:00,Empoli,Napoli,SA,away_win,home_win,False,0.612,1.7,-1.0
3,2024-04-20 00:00:00+00:00,Girona,Cadiz,PD,home_win,home_win,True,0.707,1.4,0.4
3,2024-04-21 00:00:00+00:00,Werder Bremen,Stuttgart,BL1,away_win,home_win,False,0.553,1.57,-1.0
3,2024-04-21 00:00:00+00:00,Salernitana,Fiorentina,SA,away_win,away_win,True,0.558,1.67,0.67
3,2024-04-23 00:00:00+00:00,Arsenal,Chelsea,PL,home_win,home_win,True,0.641,1.44,0.44
3,2024-04-24 00:00:00+00:00,Everton,Liverpool,PL,away_win,home_win,False,0.655,1.4,-1.0
3,2024-04-25 00:00:00+00:00,Brighton,Man City,PL,away_win,away_win,True,0.634,1.4,0.4
3,2024-04-27 00:00:00+00:00,Newcastle,Sheffield Utd,PL,home_win,home_win,True,0.645,1.22,0.22
3,2024-04-27 00:00:00+00:00,Man United,Burnley,PL,home_win,draw,False,0.58,1.5,-1.0
3,2024-04-27 00:00:00+00:00,Bayern Munich,Ein Frankfurt,BL1,home_win,home_win,True,0.689,1.4,0.4
3,2024-04-27 00:00:00+00:00,Las Palmas,Girona,PD,away_win,away_win,True,0.591,1.75,0.75
3,2024-04-27 00:00:00+00:00,West Ham,Liverpool,PL,away_win,draw,False,0.682,1.5,-1.0
3,2024-04-28 00:00:00+00:00,Inter,Torino,SA,home_win,home_win,True,0.607,1.53,0.53
3,2024-04-28 00:00:00+00:00,Atalanta,Empoli,SA,home_win,home_win,True,0.692,1.44,0.44
3,2024-04-28 00:00:00+00:00,Nott'm Forest,Man City,PL,away_win,away_win,True,0.693,1.3,0.3
3,2024-04-29 00:00:00+00:00,Barcelona,Valencia,PD,home_win,home_win,True,0.717,1.36,0.36
3,2024-05-04 00:00:00+00:00,Real Madrid,Cadiz,PD,home_win,home_win,True,0.698,1.33,0.33
3,2024-05-04 00:00:00+00:00,Sassuolo,Inter,SA,away_win,home_win,False,0.693,1.5,-1.0
3,2024-05-04 00:00:00+00:00,Man City,Wolves,PL,home_win,home_win,True,0.784,1.08,0.08
3,2024-05-04 00:00:00+00:00,Arsenal,Bournemouth,PL,home_win,home_win,True,0.604,1.22,0.22
3,2024-05-04 00:00:00+00:00,Sociedad,Las Palmas,PD,home_win,home_win,True,0.575,1.33,0.33
3,2024-05-04 00:00:00+00:00,Sheffield Utd,Nott'm Forest,PL,away_win,away_win,True,0.584,1.65,0.65
3,2024-05-04 00:00:00+00:00,Monza,Lazio,SA,away_win,draw,False,0.587,1.83,-1.0
3,2024-05-05 00:00:00+00:00,Milan,Genoa,SA,home_win,draw,False,0.688,1.45,-1.0
3,2024-05-06 00:00:00+00:00,Salernitana,Atalanta,SA,away_win,away_win,True,0.631,1.36,0.36
3,2024-05-10 00:00:00+00:00,Augsburg,Stuttgart,BL1,away_win,away_win,True,0.582,1.75,0.75
3,2024-05-10 00:00:00+00:00,Frosinone,Inter,SA,away_win,away_win,True,0.59,1.73,0.73
3,2024-05-11 00:00:00+00:00,Fulham,Man City,PL,away_win,away_win,True,0.692,1.2,0.2
3,2024-05-11 00:00:00+00:00,Milan,Cagliari,SA,home_win,home_win,True,0.667,1.4,0.4
3,2024-05-11 00:00:00+00:00,Tottenham,Burnley,PL,home_win,home_win,True,0.642,1.36,0.36
3,2024-05-11 00:00:00+00:00,Newcastle,Brighton,PL,home_win,draw,False,0.588,1.57,-1.0
3,2024-05-11 00:00:00+00:00,Everton,Sheffield Utd,PL,home_win,home_win,True,0.562,1.4,0.4
3,2024-05-11 00:00:00+00:00,Leipzig,Werder Bremen,BL1,home_win,draw,False,0.671,1.29,-1.0
3,2024-05-11 00:00:00+00:00,Granada,Real Madrid,PD,away_win,away_win,True,0.662,1.53,0.53
3,2024-05-11 00:00:00+00:00,Ath Bilbao,Osasuna,PD,home_win,draw,False,0.686,1.44,-1.0
3,2024-05-12 00:00:00+00:00,Juventus,Salernitana,SA,home_win,draw,False,0.724,1.14,-1.0
3,2024-05-12 00:00:00+00:00,Darmstadt,Hoffenheim,BL1,away_win,away_win,True,0.608,1.62,0.62
3,2024-05-12 00:00:00+00:00,Bayern Munich,Wolfsburg,BL1,home_win,home_win,True,0.688,1.33,0.33
3,2024-05-12 00:00:00+00:00,Bochum,Leverkusen,BL1,away_win,away_win,True,0.561,1.7,0.7
3,2024-05-12 00:00:00+00:00,Man United,Arsenal,PL,away_win,away_win,True,0.608,1.36,0.36
3,2024-05-12 00:00:00+00:00,Betis,Almeria,PD,home_win,home_win,True,0.591,1.33,0.33
3,2024-05-12 00:00:00+00:00,Ath Madrid,Celta,PD,home_win,home_win,True,0.737,1.42,0.42
3,2024-05-13 00:00:00+00:00,Fiorentina,Monza,SA,home_win,home_win,True,0.587,1.55,0.55
3,2024-05-14 00:00:00+00:00,Real Madrid,Alaves,PD,home_win,home_win,True,0.663,1.22,0.22
3,2024-05-16 00:00:00+00:00,Almeria,Barcelona,PD,away_win,away_win,True,0.674,1.44,0.44
3,2024-05-18 00:00:00+00:00,Lecce,Atalanta,SA,away_win,away_win,True,0.588,1.75,0.75
3,2024-05-18 00:00:00+00:00,Stuttgart,M'gladbach,BL1,home_win,home_win,True,0.621,1.29,0.29
3,2024-05-18 00:00:00+00:00,Dortmund,Darmstadt,BL1,home_win,home_win,True,0.756,1.17,0.17
3,2024-05-18 00:00:00+00:00,Leverkusen,Augsburg,BL1,home_win,home_win,True,0.646,1.3,0.3
3,2024-05-19 00:00:00+00:00,Roma,Genoa,SA,home_win,home_win,True,0.616,1.48,0.48
3,2024-05-19 00:00:00+00:00,Liverpool,Wolves,PL,home_win,home_win,True,0.736,1.17,0.17
3,2024-05-19 00:00:00+00:00,Sheffield Utd,Tottenham,PL,away_win,away_win,True,0.596,1.33,0.33
3,2024-05-19 00:00:00+00:00,Man City,West Ham,PL,home_win,home_win,True,0.752,1.08,0.08
3,2024-05-19 00:00:00+00:00,Arsenal,Everton,PL,home_win,home_win,True,0.738,1.18,0.18
3,2024-05-19 00:00:00+00:00,Ath Madrid,Osasuna,PD,home_win,away_win,False,0.728,1.4,-1.0
3,2024-05-19 00:00:00+00:00,Chelsea,Bournemouth,PL,home_win,home_win,True,0.654,1.45,0.45
3,2024-05-19 00:00:00+00:00,Barcelona,Vallecano,PD,home_win,home_win,True,0.568,1.25,0.25
3,2024-05-24 00:00:00+00:00,Girona,Granada,PD,home_win,home_win,True,0.634,1.22,0.22
3,2024-05-25 00:00:00+00:00,Real Madrid,Betis,PD,home_win,draw,False,0.676,1.33,-1.0
3,2024-05-25 00:00:00+00:00,Milan,Salernitana,SA,home_win,draw,False,0.688,1.18,-1.0
3,2024-05-26 00:00:00+00:00,Lazio,Sassuolo,SA,home_win,draw,False,0.677,1.36,-1.0
3,2024-05-26 00:00:00+00:00,Verona,Inter,SA,away_win,draw,False,0.599,1.53,-1.0
3,2024-06-02 00:00:00+00:00,Atalanta,Fiorentina,SA,home_win,away_win,False,0.658,1.48,-1.0
3,2024-08-15 00:00:00+00:00,Ath Bilbao,Getafe,PD,home_win,draw,False,0.553,1.48,-1.0
3,2024-08-17 00:00:00+00:00,Ipswich,Liverpool,PL,away_win,away_win,True,0.634,1.33,0.33
3,2024-08-17 00:00:00+00:00,Arsenal,Wolves,PL,home_win,home_win,True,0.752,1.18,0.18
3,2024-08-17 00:00:00+00:00,Newcastle,Southampton,PL,home_win,home_win,True,0.65,1.36,0.36
3,2024-08-17 00:00:00+00:00,Genoa,Inter,SA,away_win,draw,False,0.6,1.53,-1.0
3,2024-08-18 00:00:00+00:00,Mallorca,Real Madrid,PD,away_win,draw,False,0.641,1.45,-1.0
3,2024-08-19 00:00:00+00:00,Juventus,Como,SA,home_win,home_win,True,0.593,1.33,0.33
3,2024-08-23 00:00:00+00:00,M'gladbach,Leverkusen,BL1,away_win,away_win,True,0.645,1.55,0.55
3,2024-08-24 00:00:00+00:00,Tottenham,Everton,PL,home_win,home_win,True,0.639,1.44,0.44
3,2024-08-24 00:00:00+00:00,Barcelona,Ath Bilbao,PD,home_win,home_win,True,0.642,1.62,0.62
3,2024-08-24 00:00:00+00:00,Inter,Lecce,SA,home_win,home_win,True,0.57,1.2,0.2
3,2024-08-24 00:00:00+00:00,Leipzig,Bochum,BL1,home_win,home_win,True,0.631,1.25,0.25
3,2024-08-24 00:00:00+00:00,Man City,Ipswich,PL,home_win,home_win,True,0.782,1.08,0.08
3,2024-08-25 00:00:00+00:00,Real Madrid,Valladolid,PD,home_win,home_win,True,0.708,1.18,0.18
3,2024-08-25 00:00:00+00:00,Wolfsburg,Bayern Munich,BL1,away_win,away_win,True,0.594,1.45,0.45
3,2024-08-25 00:00:00+00:00,Fiorentina,Venezia,SA,home_win,draw,False,0.719,1.42,-1.0
3,2024-08-25 00:00:00+00:00,Ath Madrid,Girona,PD,home_win,home_win,True,0.553,1.6,0.6
3,2024-08-25 00:00:00+00:00,Liverpool,Brentford,PL,home_win,home_win,True,0.595,1.27,0.27
3,2024-08-25 00:00:00+00:00,Roma,Empoli,SA,home_win,away_win,False,0.592,1.5,-1.0
3,2024-08-27 00:00:00+00:00,Vallecano,Barcelona,PD,away_win,away_win,True,0.659,1.62,0.62
3,2024-08-28 00:00:00+00:00,Ath Madrid,Espanol,PD,home_win,draw,False,0.599,1.3,-1.0
3,2024-08-29 00:00:00+00:00,Las Palmas,Real Madrid,PD,away_win,draw,False,0.701,1.38,-1.0
3,2024-08-29 00:00:00+00:00,Girona,Osasuna,PD,home_win,home_win,True,0.561,1.7,0.7
3,2024-08-31 00:00:00+00:00,Werder Bremen,Dortmund,BL1,away_win,draw,False,0.584,1.8,-1.0
3,2024-08-31 00:00:00+00:00,Barcelona,Valladolid,PD,home_win,home_win,True,0.634,1.25,0.25
3,2024-08-31 00:00:00+00:00,Stuttgart,Mainz,BL1,home_win,draw,False,0.559,1.62,-1.0
3,2024-08-31 00:00:00+00:00,Arsenal,Brighton,PL,home_win,draw,False,0.715,1.33,-1.0
3,2024-08-31 00:00:00+00:00,Leicester,Aston Villa,PL,away_win,away_win,True,0.586,1.7,0.7
3,2024-08-31 00:00:00+00:00,West Ham,Man City,PL,away_win,away_win,True,0.671,1.38,0.38
3,2024-09-01 00:00:00+00:00,Chelsea,Crystal Palace,PL,home_win,draw,False,0.558,1.6,-1.0
3,2024-09-01 00:00:00+00:00,Bayern Munich,Freiburg,BL1,home_win,home_win,True,0.707,1.2,0.2
3,2024-09-01 00:00:00+00:00,Real Madrid,Betis,PD,home_win,home_win,True,0.591,1.29,0.29
3,2024-09-13 00:00:00+00:00,Dortmund,Heidenheim,BL1,home_win,home_win,True,0.729,1.4,0.4
3,2024-09-14 00:00:00+00:00,Liverpool,Nott'm Forest,PL,home_win,away_win,False,0.648,1.22,-1.0
3,2024-09-14 00:00:00+00:00,Man City,Brentford,PL,home_win,home_win,True,0.659,1.18,0.18
3,2024-09-14 00:00:00+00:00,Aston Villa,Everton,PL,home_win,home_win,True,0.596,1.5,0.5
3,2024-09-14 00:00:00+00:00,Sociedad,Real Madrid,PD,away_win,away_win,True,0.618,1.67,0.67
3,2024-09-14 00:00:00+00:00,Holstein Kiel,Bayern Munich,BL1,away_win,away_win,True,0.678,1.22,0.22
3,2024-09-14 00:00:00+00:00,Southampton,Man United,PL,away_win,away_win,True,0.565,1.7,0.7
3,2024-09-14 00:00:00+00:00,Hoffenheim,Leverkusen,BL1,away_win,away_win,True,0.583,1.48,0.48
3,2024-09-14 00:00:00+00:00,Milan,Venezia,SA,home_win,home_win,True,0.588,1.3,0.3
3,2024-09-15 00:00:00+00:00,Ath Madrid,Valencia,PD,home_win,home_win,True,0.66,1.33,0.33
3,2024-09-15 00:00:00+00:00,Monza,Inter,SA,away_win,draw,False,0.68,1.4,-1.0
3,2024-09-21 00:00:00+00:00,Werder Bremen,Bayern Munich,BL1,away_win,away_win,True,0.615,1.36,0.36
3,2024-09-21 00:00:00+00:00,Real Madrid,Espanol,PD,home_win,home_win,True,0.629,1.17,0.17
3,2024-09-21 00:00:00+00:00,Liverpool,Bournemouth,PL,home_win,home_win,True,0.602,1.3,0.3
3,2024-09-22 00:00:00+00:00,Leverkusen,Wolfsburg,BL1,home_win,home_win,True,0.679,1.3,0.3
3,2024-09-24 00:00:00+00:00,Real Madrid,Alaves,PD,home_win,home_win,True,0.568,1.2,0.2
3,2024-09-24 00:00:00+00:00,Atalanta,Como,SA,home_win,away_win,False,0.701,1.44,-1.0
3,2024-09-25 00:00:00+00:00,Girona,Vallecano,PD,home_win,draw,False,0.576,1.73,-1.0
3,2024-09-25 00:00:00+00:00,Barcelona,Getafe,PD,home_win,home_win,True,0.632,1.25,0.25
3,2024-09-26 00:00:00+00:00,Espanol,Villarreal,PD,away_win,away_win,True,0.578,2.15,1.15
3,2024-09-27 00:00:00+00:00,Milan,Lecce,SA,home_win,home_win,True,0.586,1.33,0.33
3,2024-09-27 00:00:00+00:00,Dortmund,Bochum,BL1,home_win,home_win,True,0.706,1.25,0.25
3,2024-09-28 00:00:00+00:00,Arsenal,Leicester,PL,home_win,home_win,True,0.652,1.17,0.17
3,2024-09-28 00:00:00+00:00,Osasuna,Barcelona,PD,away_win,home_win,False,0.629,1.45,-1.0
3,2024-09-28 00:00:00+00:00,Udinese,Inter,SA,away_win,away_win,True,0.632,1.48,0.48
3,2024-09-28 00:00:00+00:00,Leipzig,Augsburg,BL1,home_win,home_win,True,0.625,1.4,0.4
3,2024-09-28 00:00:00+00:00,Wolves,Liverpool,PL,away_win,away_win,True,0.701,1.33,0.33
3,2024-09-29 00:00:00+00:00,Napoli,Monza,SA,home_win,home_win,True,0.557,1.36,0.36
3,2024-09-29 00:00:00+00:00,Roma,Venezia,SA,home_win,home_win,True,0.656,1.4,0.4
3,2024-09-30 00:00:00+00:00,Villarreal,Las Palmas,PD,home_win,home_win,True,0.559,1.45,0.45
3,2024-09-30 00:00:00+00:00,Bournemouth,Southampton,PL,home_win,home_win,True,0.566,1.65,0.65
3,2024-10-05 00:00:00+00:00,Inter,Torino,SA,home_win,home_win,True,0.592,1.3,0.3
3,2024-10-05 00:00:00+00:00,Atalanta,Genoa,SA,home_win,home_win,True,0.696,1.45,0.45
4,2024-10-05 00:00:00+00:00,Leverkusen,Holstein Kiel,BL1,home_win,draw,False,0.759,1.09,-1.0
4,2024-10-05 00:00:00+00:00,Real Madrid,Villarreal,PD,home_win,home_win,True,0.606,1.27,0.27
4,2024-10-05 00:00:00+00:00,Arsenal,Southampton,PL,home_win,home_win,True,0.785,1.14,0.14
4,2024-10-05 00:00:00+00:00,Crystal Palace,Liverpool,PL,away_win,away_win,True,0.594,1.5,0.5
4,2024-10-05 00:00:00+00:00,Man City,Fulham,PL,home_win,home_win,True,0.662,1.25,0.25
4,2024-10-06 00:00:00+00:00,Stuttgart,Hoffenheim,BL1,home_win,draw,False,0.567,1.3,-1.0
4,2024-10-06 00:00:00+00:00,Heidenheim,Leipzig,BL1,away_win,away_win,True,0.584,1.67,0.67
4,2024-10-06 00:00:00+00:00,Juventus,Cagliari,SA,home_win,draw,False,0.636,1.38,-1.0
4,2024-10-06 00:00:00+00:00,Chelsea,Nott'm Forest,PL,home_win,draw,False,0.628,1.48,-1.0
4,2024-10-06 00:00:00+00:00,Alaves,Barcelona,PD,away_win,away_win,True,0.565,1.57,0.57
4,2024-10-18 00:00:00+00:00,Dortmund,St Pauli,BL1,home_win,home_win,True,0.704,1.3,0.3
4,2024-10-19 00:00:00+00:00,Celta,Real Madrid,PD,away_win,away_win,True,0.572,1.6,0.6
4,2024-10-19 00:00:00+00:00,Leverkusen,Ein Frankfurt,BL1,home_win,home_win,True,0.711,1.44,0.44
4,2024-10-19 00:00:00+00:00,Bayern Munich,Stuttgart,BL1,home_win,home_win,True,0.592,1.36,0.36
4,2024-10-19 00:00:00+00:00,Tottenham,West Ham,PL,home_win,home_win,True,0.561,1.5,0.5
4,2024-10-19 00:00:00+00:00,Ath Bilbao,Espanol,PD,home_win,home_win,True,0.596,1.45,0.45
4,2024-10-19 00:00:00+00:00,Milan,Udinese,SA,home_win,home_win,True,0.696,1.38,0.38
4,2024-10-19 00:00:00+00:00,Bournemouth,Arsenal,PL,away_win,home_win,False,0.565,1.65,-1.0
4,2024-10-20 00:00:00+00:00,Wolves,Man City,PL,away_win,away_win,True,0.723,1.33,0.33
4,2024-10-20 00:00:00+00:00,Roma,Inter,SA,away_win,away_win,True,0.565,1.85,0.85
4,2024-10-20 00:00:00+00:00,Barcelona,Sevilla,PD,home_win,home_win,True,0.667,1.3,0.3
4,2024-10-20 00:00:00+00:00,Ath Madrid,Leganes,PD,home_win,home_win,True,0.631,1.33,0.33
4,2024-10-20 00:00:00+00:00,Venezia,Atalanta,SA,away_win,away_win,True,0.609,1.62,0.62
4,2024-10-26 00:00:00+00:00,Napoli,Lecce,SA,home_win,home_win,True,0.602,1.25,0.25
4,2024-10-26 00:00:00+00:00,Atalanta,Verona,SA,home_win,home_win,True,0.73,1.38,0.38
4,2024-10-26 00:00:00+00:00,Man City,Southampton,PL,home_win,home_win,True,0.796,1.11,0.11
4,2024-10-26 00:00:00+00:00,Stuttgart,Holstein Kiel,BL1,home_win,home_win,True,0.588,1.22,0.22
4,2024-10-26 00:00:00+00:00,Werder Bremen,Leverkusen,BL1,away_win,draw,False,0.634,1.5,-1.0
4,2024-10-27 00:00:00+00:00,Crystal Palace,Tottenham,PL,away_win,home_win,False,0.573,1.83,-1.0
4,2024-10-27 00:00:00+00:00,Bochum,Bayern Munich,BL1,away_win,away_win,True,0.699,1.17,0.17
4,2024-10-27 00:00:00+00:00,Lazio,Genoa,SA,home_win,home_win,True,0.619,1.53,0.53
4,2024-10-30 00:00:00+00:00,Juventus,Parma,SA,home_win,draw,False,0.59,1.4,-1.0
4,2024-10-30 00:00:00+00:00,Empoli,Inter,SA,away_win,away_win,True,0.596,1.44,0.44
4,2024-10-30 00:00:00+00:00,Atalanta,Monza,SA,home_win,home_win,True,0.696,1.3,0.3
4,2024-10-31 00:00:00+00:00,Genoa,Fiorentina,SA,away_win,away_win,True,0.602,1.8,0.8
4,2024-11-02 00:00:00+00:00,Bayern Munich,Union Berlin,BL1,home_win,home_win,True,0.745,1.18,0.18
4,2024-11-02 00:00:00+00:00,Ein Frankfurt,Bochum,BL1,home_win,home_win,True,0.56,1.33,0.33
4,2024-11-02 00:00:00+00:00,Liverpool,Brighton,PL,home_win,home_win,True,0.682,1.4,0.4
4,2024-11-03 00:00:00+00:00,Barcelona,Espanol,PD,home_win,home_win,True,0.76,1.13,0.13
4,2024-11-03 00:00:00+00:00,Ath Madrid,Las Palmas,PD,home_win,home_win,True,0.602,1.27,0.27
4,2024-11-03 00:00:00+00:00,Inter,Venezia,SA,home_win,home_win,True,0.695,1.17,0.17
4,2024-11-09 00:00:00+00:00,Real Madrid,Osasuna,PD,home_win,home_win,True,0.697,1.2,0.2
4,2024-11-09 00:00:00+00:00,Bochum,Leverkusen,BL1,away_win,draw,False,0.711,1.27,-1.0
4,2024-11-09 00:00:00+00:00,Cagliari,Milan,SA,away_win,draw,False,0.562,1.6,-1.0
4,2024-11-09 00:00:00+00:00,St Pauli,Bayern Munich,BL1,away_win,away_win,True,0.659,1.25,0.25
4,2024-11-09 00:00:00+00:00,Brighton,Man City,PL,away_win,home_win,False,0.574,1.73,-1.0
4,2024-11-09 00:00:00+00:00,Liverpool,Aston Villa,PL,home_win,home_win,True,0.638,1.42,0.42
4,2024-11-10 00:00:00+00:00,Tottenham,Ipswich,PL,home_win,away_win,False,0.631,1.25,-1.0
4,2024-11-10 00:00:00+00:00,Man United,Leicester,PL,home_win,home_win,True,0.617,1.38,0.38
4,2024-11-10 00:00:00+00:00,Sociedad,Barcelona,PD,away_win,home_win,False,0.585,1.65,-1.0
4,2024-11-10 00:00:00+00:00,Monza,Lazio,SA,away_win,away_win,True,0.617,1.83,0.83
4,2024-11-10 00:00:00+00:00,Fiorentina,Verona,SA,home_win,home_win,True,0.644,1.44,0.44
4,2024-11-10 00:00:00+00:00,Atalanta,Udinese,SA,home_win,home_win,True,0.689,1.38,0.38
4,2024-11-22 00:00:00+00:00,Bayern Munich,Augsburg,BL1,home_win,home_win,True,0.791,1.13,0.13
4,2024-11-23 00:00:00+00:00,Arsenal,Nott'm Forest,PL,home_win,home_win,True,0.695,1.38,0.38
4,2024-11-23 00:00:00+00:00,Verona,Inter,SA,away_win,away_win,True,0.648,1.38,0.38
4,2024-11-23 00:00:00+00:00,Leicester,Chelsea,PL,away_win,away_win,True,0.643,1.44,0.44
4,2024-11-23 00:00:00+00:00,Parma,Atalanta,SA,away_win,away_win,True,0.635,1.62,0.62
4,2024-11-23 00:00:00+00:00,Man City,Tottenham,PL,home_win,away_win,False,0.625,1.48,-1.0
4,2024-11-23 00:00:00+00:00,Stuttgart,Bochum,BL1,home_win,home_win,True,0.667,1.29,0.29
4,2024-11-23 00:00:00+00:00,Leverkusen,Heidenheim,BL1,home_win,home_win,True,0.687,1.2,0.2
4,2024-11-23 00:00:00+00:00,Celta,Barcelona,PD,away_win,draw,False,0.584,1.65,-1.0
4,2024-11-23 00:00:00+00:00,Ath Madrid,Alaves,PD,home_win,home_win,True,0.653,1.36,0.36
4,2024-11-24 00:00:00+00:00,Southampton,Liverpool,PL,away_win,away_win,True,0.742,1.27,0.27
4,2024-11-24 00:00:00+00:00,Ipswich,Man United,PL,away_win,draw,False,0.581,1.62,-1.0
4,2024-11-24 00:00:00+00:00,Leganes,Real Madrid,PD,away_win,away_win,True,0.66,1.42,0.42
4,2024-11-25 00:00:00+00:00,Newcastle,West Ham,PL,home_win,away_win,False,0.557,1.5,-1.0
4,2024-11-30 00:00:00+00:00,Barcelona,Las Palmas,PD,home_win,away_win,False,0.741,1.17,-1.0
4,2024-11-30 00:00:00+00:00,Valladolid,Ath Madrid,PD,away_win,away_win,True,0.6,1.53,0.53
4,2024-11-30 00:00:00+00:00,Milan,Empoli,SA,home_win,home_win,True,0.679,1.36,0.36
4,2024-11-30 00:00:00+00:00,West Ham,Arsenal,PL,away_win,away_win,True,0.662,1.45,0.45
4,2024-11-30 00:00:00+00:00,Brentford,Leicester,PL,home_win,home_win,True,0.576,1.65,0.65
4,2024-12-01 00:00:00+00:00,Real Madrid,Getafe,PD,home_win,home_win,True,0.707,1.36,0.36
4,2024-12-01 00:00:00+00:00,Parma,Lazio,SA,away_win,home_win,False,0.554,1.8,-1.0
4,2024-12-02 00:00:00+00:00,Roma,Atalanta,SA,away_win,away_win,True,0.564,2.2,1.2
4,2024-12-03 00:00:00+00:00,Mallorca,Barcelona,PD,away_win,away_win,True,0.617,1.53,0.53
4,2024-12-04 00:00:00+00:00,Arsenal,Man United,PL,home_win,home_win,True,0.71,1.44,0.44
4,2024-12-04 00:00:00+00:00,Southampton,Chelsea,PL,away_win,away_win,True,0.705,1.33,0.33
4,2024-12-04 00:00:00+00:00,Newcastle,Liverpool,PL,away_win,draw,False,0.586,1.75,-1.0
4,2024-12-04 00:00:00+00:00,Man City,Nott'm Forest,PL,home_win,home_win,True,0.665,1.36,0.36
4,2024-12-06 00:00:00+00:00,Inter,Parma,SA,home_win,home_win,True,0.664,1.18,0.18
4,2024-12-07 00:00:00+00:00,Betis,Barcelona,PD,away_win,draw,False,0.558,1.57,-1.0
4,2024-12-07 00:00:00+00:00,Crystal Palace,Man City,PL,away_win,draw,False,0.577,1.57,-1.0
4,2024-12-07 00:00:00+00:00,Aston Villa,Southampton,PL,home_win,home_win,True,0.576,1.36,0.36
4,2024-12-07 00:00:00+00:00,Bayern Munich,Heidenheim,BL1,home_win,home_win,True,0.798,1.1,0.1
4,2024-12-07 00:00:00+00:00,Girona,Real Madrid,PD,away_win,away_win,True,0.568,1.73,0.73
4,2024-12-07 00:00:00+00:00,Leverkusen,St Pauli,BL1,home_win,home_win,True,0.675,1.25,0.25
4,2024-12-07 00:00:00+00:00,Holstein Kiel,Leipzig,BL1,away_win,away_win,True,0.66,1.57,0.57
4,2024-12-08 00:00:00+00:00,Ath Madrid,Sevilla,PD,home_win,home_win,True,0.705,1.38,0.38
4,2024-12-08 00:00:00+00:00,Fulham,Arsenal,PL,away_win,draw,False,0.602,1.6,-1.0
4,2024-12-08 00:00:00+00:00,Leicester,Brighton,PL,away_win,draw,False,0.585,1.73,-1.0
4,2024-12-08 00:00:00+00:00,Fiorentina,Cagliari,SA,home_win,home_win,True,0.656,1.5,0.5
4,2024-12-14 00:00:00+00:00,Arsenal,Everton,PL,home_win,draw,False,0.607,1.22,-1.0
4,2024-12-14 00:00:00+00:00,Newcastle,Leicester,PL,home_win,home_win,True,0.602,1.3,0.3
4,2024-12-14 00:00:00+00:00,Juventus,Venezia,SA,home_win,draw,False,0.625,1.3,-1.0
4,2024-12-14 00:00:00+00:00,Cagliari,Atalanta,SA,away_win,away_win,True,0.663,1.55,0.55
4,2024-12-14 00:00:00+00:00,Augsburg,Leverkusen,BL1,away_win,away_win,True,0.606,1.57,0.57
4,2024-12-14 00:00:00+00:00,Liverpool,Fulham,PL,home_win,draw,False,0.638,1.33,-1.0
